HRU,sol_pfas_ugha,kf,nf
9158,34730.0,216.4,0.48
9159,12800000.0,450.2,0.43
9160,12800000.0,450.2,0.43
9161,12800000.0,450.2,0.43
9162,11600000.0,450.2,0.43
9163,11600000.0,450.2,0.43
9164,14076000.0,216.4,0.48
9165,14076000.0,216.4,0.48
9166,14076000.0,216.4,0.48
9167,14720000.0,450.2,0.43
9168,14720000.0,450.2,0.43
9169,14720000.0,450.2,0.43
9170,13616000.0,216.4,0.48
9171,13616000.0,216.4,0.48
9172,13616000.0,216.4,0.48
9173,2272000.0,216.4,0.48
9174,2272000.0,216.4,0.48
9175,2272000.0,216.4,0.48
9176,13616000.0,216.4,0.48
9177,13616000.0,216.4,0.48
9178,22500.0,216.4,0.48
9179,55440000.0,216.4,0.48
9180,55440000.0,216.4,0.48
9181,55440000.0,216.4,0.48
9182,22500.0,216.4,0.48
9183,22500.0,216.4,0.48
9184,33350.0,216.4,0.48
9185,33350.0,216.4,0.48
9186,25740.0,450.2,0.43
9187,25740.0,450.2,0.43
9188,34800.0,450.2,0.43
9189,34800.0,450.2,0.43
9190,11600000.0,450.2,0.43
9191,11600000.0,450.2,0.43
9192,14260000.0,450.2,0.43
9193,14260000.0,450.2,0.43
9194,10800000.0,216.4,0.48
9195,10800000.0,216.4,0.48
9196,13920000.0,450.2,0.43
9197,13920000.0,450.2,0.43
9198,13892000.0,216.4,0.48
9199,13892000.0,216.4,0.48
9200,13892000.0,216.4,0.48
9201,10872000.0,216.4,0.48
9202,10872000.0,216.4,0.48
9203,10872000.0,216.4,0.48
9204,29000.0,450.2,0.43
9205,29000.0,450.2,0.43
9206,34730.0,216.4,0.48
9207,34730.0,216.4,0.48
9208,34730.0,216.4,0.48
9209,13040.0,216.4,0.48
9210,13040.0,216.4,0.48
9211,22500.0,216.4,0.48
9212,13892000.0,216.4,0.48
9213,13892000.0,216.4,0.48
9214,25740.0,450.2,0.43
9215,25740.0,450.2,0.43
9216,21450.0,216.4,0.48
9217,21450.0,216.4,0.48
9218,8580.0,450.2,0.43
9219,8580.0,450.2,0.43
9220,27000.0,216.4,0.48
9221,27000.0,216.4,0.48
9222,36340.0,450.2,0.43
9223,36340.0,450.2,0.43
9224,34800.0,450.2,0.43
9225,34800.0,450.2,0.43
9226,34800.0,450.2,0.43
9227,36800.0,216.4,0.48
9228,36800.0,216.4,0.48
9229,36800.0,216.4,0.48
9230,36960.0,216.4,0.48
9231,36960.0,216.4,0.48
9232,36960.0,216.4,0.48
9233,21450.0,216.4,0.48
9234,21450.0,216.4,0.48
9235,21450.0,216.4,0.48
9236,38180.0,450.2,0.43
9237,38180.0,450.2,0.43
9238,38180.0,450.2,0.43
9239,27180.0,216.4,0.48
9240,27180.0,216.4,0.48
9241,27180.0,216.4,0.48
9242,32000.0,450.2,0.43
9243,32000.0,450.2,0.43
9244,34730.0,216.4,0.48
9245,34730.0,216.4,0.48
9246,34730.0,216.4,0.48
9247,38180.0,450.2,0.43
9248,38180.0,450.2,0.43
9249,21450.0,216.4,0.48
9250,21450.0,216.4,0.48
9251,37500.0,450.2,0.43
9252,37500.0,450.2,0.43
9253,37500.0,450.2,0.43
9254,5680.0,216.4,0.48
9255,5680.0,216.4,0.48
9256,5680.0,216.4,0.48
9257,39900.0,216.4,0.48
9258,39900.0,216.4,0.48
9259,22500.0,216.4,0.48
9260,8580000.0,216.4,0.48
9261,8580000.0,216.4,0.48
9262,8580000.0,216.4,0.48
9263,13892000.0,216.4,0.48
9264,13892000.0,216.4,0.48
9265,8904000.0,450.2,0.43
9266,8904000.0,450.2,0.43
9267,8904000.0,450.2,0.43
9268,12800000.0,450.2,0.43
9269,12800000.0,450.2,0.43
9270,12800000.0,450.2,0.43
9271,14720000.0,216.4,0.48
9272,14720000.0,216.4,0.48
9273,14720000.0,450.2,0.43
9274,14720000.0,450.2,0.43
9275,14720000.0,450.2,0.43
9276,22500.0,216.4,0.48
9277,13920000.0,450.2,0.43
9278,13920000.0,450.2,0.43
9279,2272000.0,216.4,0.48
9280,22500.0,216.4,0.48
9281,13440000.0,216.4,0.48
9282,13440000.0,216.4,0.48
9283,13440000.0,216.4,0.48
9284,22500.0,216.4,0.48
9285,14784000.0,216.4,0.48
9286,14784000.0,216.4,0.48
9287,14784000.0,216.4,0.48
9288,40320.0,216.4,0.48
9289,40320.0,216.4,0.48
9290,2272000.0,216.4,0.48
9291,2272000.0,216.4,0.48
9292,13920000.0,450.2,0.43
9293,13920000.0,450.2,0.43
9294,10800000.0,216.4,0.48
9295,10800000.0,216.4,0.48
9296,13892000.0,216.4,0.48
9297,13892000.0,216.4,0.48
9298,10872000.0,216.4,0.48
9299,10872000.0,216.4,0.48
9300,10872000.0,216.4,0.48
9301,11600000.0,450.2,0.43
9302,11600000.0,450.2,0.43
9303,22500.0,216.4,0.48
9304,13040.0,216.4,0.48
9305,13040.0,216.4,0.48
9306,13040.0,216.4,0.48
9307,34730.0,216.4,0.48
9308,34730.0,216.4,0.48
9309,27180.0,216.4,0.48
9310,27180.0,216.4,0.48
9311,27180.0,216.4,0.48
9312,34800.0,450.2,0.43
9313,13892000.0,216.4,0.48
9314,13892000.0,216.4,0.48
9315,13892000.0,216.4,0.48
9316,12870000.0,450.2,0.43
9317,12870000.0,450.2,0.43
9318,12870000.0,450.2,0.43
9319,52095000.0,216.4,0.48
9320,5500.0,366.7,0.33
9321,5500.0,366.7,0.33
9322,2272000.0,216.4,0.48
9323,2272000.0,216.4,0.48
9324,22500.0,216.4,0.48
9325,22500.0,216.4,0.48
9326,22500.0,216.4,0.48
9327,8580.0,450.2,0.43
9328,8580.0,450.2,0.43
9329,27000.0,216.4,0.48
9330,27000.0,216.4,0.48
9331,34730.0,216.4,0.48
9332,34730.0,216.4,0.48
9333,22500.0,216.4,0.48
9334,13892000.0,216.4,0.48
9335,13892000.0,216.4,0.48
9336,13892000.0,216.4,0.48
9337,10872000.0,216.4,0.48
9338,10872000.0,216.4,0.48
9339,10872000.0,216.4,0.48
9340,13040.0,216.4,0.48
9341,13040.0,216.4,0.48
9342,13040.0,216.4,0.48
9343,22500.0,216.4,0.48
9344,21450.0,216.4,0.48
9345,21450.0,216.4,0.48
9346,34730.0,216.4,0.48
9347,22500.0,216.4,0.48
9348,13920000.0,450.2,0.43
9349,13920000.0,450.2,0.43
9350,22500.0,216.4,0.48
9351,34800.0,450.2,0.43
9352,34800.0,450.2,0.43
9353,34800.0,450.2,0.43
9354,21450.0,216.4,0.48
9355,21450.0,216.4,0.48
9356,27180.0,216.4,0.48
9357,27180.0,216.4,0.48
9358,27180.0,216.4,0.48
9359,34730.0,216.4,0.48
9360,34730.0,216.4,0.48
9361,34730.0,216.4,0.48
9362,5680.0,216.4,0.48
9363,5680.0,216.4,0.48
9364,5680.0,216.4,0.48
9365,25740.0,450.2,0.43
9366,25740.0,450.2,0.43
9367,28800.0,450.2,0.43
9368,28800.0,450.2,0.43
9369,28800.0,450.2,0.43
9370,33350.0,216.4,0.48
9371,33350.0,216.4,0.48
9372,33350.0,216.4,0.48
9373,35190.0,216.4,0.48
9374,35190.0,216.4,0.48
9375,36960.0,216.4,0.48
9376,36960.0,216.4,0.48
9377,27180.0,216.4,0.48
9378,27180.0,216.4,0.48
9379,5500.0,366.7,0.33
9380,5500.0,366.7,0.33
9381,5500.0,366.7,0.33
9382,13892000.0,216.4,0.48
9383,13892000.0,216.4,0.48
9384,14784000.0,216.4,0.48
9385,14784000.0,216.4,0.48
9386,11520000.0,450.2,0.43
9387,11520000.0,450.2,0.43
9388,11520000.0,450.2,0.43
9389,14076000.0,216.4,0.48
9390,14076000.0,216.4,0.48
9391,22500.0,216.4,0.48
9392,36960.0,216.4,0.48
9393,36960.0,216.4,0.48
9394,36960.0,216.4,0.48
9395,36800.0,216.4,0.48
9396,36800.0,216.4,0.48
9397,36800.0,216.4,0.48
9398,38180.0,450.2,0.43
9399,38180.0,450.2,0.43
9400,26600.0,450.2,0.43
9401,26600.0,450.2,0.43
9402,26600.0,450.2,0.43
9403,14720000.0,450.2,0.43
9404,14720000.0,450.2,0.43
9405,13616000.0,216.4,0.48
9406,13616000.0,216.4,0.48
9407,14720000.0,450.2,0.43
9408,14720000.0,450.2,0.43
9409,14720000.0,450.2,0.43
9410,13616000.0,216.4,0.48
9411,13616000.0,216.4,0.48
9412,13616000.0,216.4,0.48
9413,14784000.0,216.4,0.48
9414,14784000.0,216.4,0.48
9415,14784000.0,216.4,0.48
9416,10640000.0,450.2,0.43
9417,10640000.0,450.2,0.43
9418,10872000.0,216.4,0.48
9419,10872000.0,216.4,0.48
9420,10872000.0,216.4,0.48
9421,12800000.0,450.2,0.43
9422,12800000.0,450.2,0.43
9423,12800000.0,450.2,0.43
9424,10440000.0,450.2,0.43
9425,10440000.0,450.2,0.43
9426,13020000.0,216.4,0.48
9427,13020000.0,216.4,0.48
9428,13020000.0,216.4,0.48
9429,15456000.0,450.2,0.43
9430,15456000.0,450.2,0.43
9431,15456000.0,450.2,0.43
9432,22500.0,216.4,0.48
9433,8580.0,450.2,0.43
9434,8580.0,450.2,0.43
9435,34800.0,450.2,0.43
9436,21450.0,216.4,0.48
9437,21450.0,216.4,0.48
9438,21450.0,216.4,0.48
9439,21450.0,216.4,0.48
9440,21450.0,216.4,0.48
9441,5680.0,216.4,0.48
9442,5680.0,216.4,0.48
9443,34730.0,216.4,0.48
9444,34730.0,216.4,0.48
9445,25740.0,450.2,0.43
9446,25740.0,450.2,0.43
9447,14720000.0,450.2,0.43
9448,2272000.0,216.4,0.48
9449,2272000.0,216.4,0.48
9450,2272000.0,216.4,0.48
9451,32000.0,450.2,0.43
9452,32000.0,450.2,0.43
9453,32000.0,450.2,0.43
9454,36960.0,216.4,0.48
9455,36960.0,216.4,0.48
9456,36960.0,216.4,0.48
9457,14784000.0,216.4,0.48
9458,14784000.0,216.4,0.48
9459,14784000.0,216.4,0.48
9460,37500.0,450.2,0.43
9461,37500.0,450.2,0.43
9462,5680.0,216.4,0.48
9463,5680.0,216.4,0.48
9464,5680.0,216.4,0.48
9465,32000.0,450.2,0.43
9466,32000.0,450.2,0.43
9467,32000.0,450.2,0.43
9468,36960.0,216.4,0.48
9469,36960.0,216.4,0.48
9470,36960.0,216.4,0.48
9471,22500.0,216.4,0.48
9472,13616000.0,216.4,0.48
9473,13616000.0,216.4,0.48
9474,2272000.0,216.4,0.48
9475,2272000.0,216.4,0.48
9476,14784000.0,216.4,0.48
9477,14784000.0,216.4,0.48
9478,14784000.0,216.4,0.48
9479,16128000.0,216.4,0.48
9480,36960.0,216.4,0.48
9481,36960.0,216.4,0.48
9482,36960.0,216.4,0.48
9483,13616000.0,216.4,0.48
9484,13616000.0,216.4,0.48
9485,10640000.0,450.2,0.43
9486,10640000.0,450.2,0.43
9487,10640000.0,450.2,0.43
9488,12800000.0,450.2,0.43
9489,12800000.0,450.2,0.43
9490,14784000.0,216.4,0.48
9491,14784000.0,216.4,0.48
9492,14784000.0,216.4,0.48
9493,16128000.0,216.4,0.48
9494,16128000.0,216.4,0.48
9495,16128000.0,216.4,0.48
9496,26600.0,450.2,0.43
9497,26600.0,450.2,0.43
9498,26600.0,450.2,0.43
9499,13800000.0,450.2,0.43
9500,13800000.0,450.2,0.43
9501,13800000.0,450.2,0.43
9502,7540000.0,450.2,0.43
9503,7540000.0,450.2,0.43
9504,7540000.0,450.2,0.43
9505,14720000.0,216.4,0.48
9506,14720000.0,216.4,0.48
9507,14720000.0,450.2,0.43
9508,14720000.0,450.2,0.43
9509,14720000.0,450.2,0.43
9510,15000000.0,450.2,0.43
9511,15000000.0,450.2,0.43
9512,15960000.0,216.4,0.48
9513,15960000.0,216.4,0.48
9514,11440000.0,450.2,0.43
9515,11440000.0,450.2,0.43
9516,11440000.0,450.2,0.43
9517,14784000.0,216.4,0.48
9518,14784000.0,216.4,0.48
9519,14784000.0,216.4,0.48
9520,13800000.0,450.2,0.43
9521,13800000.0,450.2,0.43
9522,13800000.0,450.2,0.43
9523,13340000.0,450.2,0.43
9524,13340000.0,450.2,0.43
9525,11600000.0,450.2,0.43
9526,11600000.0,450.2,0.43
9527,11600000.0,450.2,0.43
9528,7540000.0,450.2,0.43
9529,7540000.0,450.2,0.43
9530,14000000.0,450.2,0.43
9531,14000000.0,450.2,0.43
9532,14000000.0,450.2,0.43
9533,10440000.0,450.2,0.43
9534,2272000.0,216.4,0.48
9535,2272000.0,216.4,0.48
9536,2272000.0,216.4,0.48
9537,11520000.0,450.2,0.43
9538,11520000.0,450.2,0.43
9539,11520000.0,450.2,0.43
9540,10872000.0,216.4,0.48
9541,10872000.0,216.4,0.48
9542,22500.0,216.4,0.48
9543,35190.0,216.4,0.48
9544,35190.0,216.4,0.48
9545,35190.0,216.4,0.48
9546,36800.0,216.4,0.48
9547,36800.0,216.4,0.48
9548,21450.0,216.4,0.48
9549,21450.0,216.4,0.48
9550,21450.0,216.4,0.48
9551,38180.0,450.2,0.43
9552,38180.0,450.2,0.43
9553,34800.0,450.2,0.43
9554,34800.0,450.2,0.43
9555,34800.0,450.2,0.43
9556,21450.0,216.4,0.48
9557,21450.0,216.4,0.48
9558,21450.0,216.4,0.48
9559,37500.0,450.2,0.43
9560,37500.0,450.2,0.43
9561,39900.0,216.4,0.48
9562,39900.0,216.4,0.48
9563,36960.0,216.4,0.48
9564,36960.0,216.4,0.48
9565,36800.0,216.4,0.48
9566,36800.0,216.4,0.48
9567,36800.0,216.4,0.48
9568,5680.0,216.4,0.48
9569,5680.0,216.4,0.48
9570,5680.0,216.4,0.48
9571,21450.0,216.4,0.48
9572,21450.0,216.4,0.48
9573,21450.0,216.4,0.48
9574,21450.0,216.4,0.48
9575,21450.0,216.4,0.48
9576,21450.0,216.4,0.48
9577,21450.0,216.4,0.48
9578,21450.0,216.4,0.48
9579,22500.0,216.4,0.48
9580,21450.0,216.4,0.48
9581,21450.0,216.4,0.48
9582,21450.0,216.4,0.48
9583,21450.0,216.4,0.48
9584,21450.0,216.4,0.48
9585,8580.0,450.2,0.43
9586,8580.0,450.2,0.43
9587,8580.0,450.2,0.43
9588,33350.0,216.4,0.48
9589,33350.0,216.4,0.48
9590,33350.0,216.4,0.48
9591,34040.0,216.4,0.48
9592,34040.0,216.4,0.48
9593,34040.0,216.4,0.48
9594,21450.0,216.4,0.48
9595,21450.0,216.4,0.48
9596,21450.0,216.4,0.48
9597,25740.0,450.2,0.43
9598,25740.0,450.2,0.43
9599,25740.0,450.2,0.43
9600,22500.0,216.4,0.48
9601,32175000.0,216.4,0.48
9602,32175000.0,216.4,0.48
9603,8580000.0,216.4,0.48
9604,8580000.0,216.4,0.48
9605,21450.0,216.4,0.48
9606,21450.0,216.4,0.48
9607,22500.0,216.4,0.48
9608,10440000.0,450.2,0.43
9609,10440000.0,450.2,0.43
9610,12800000.0,450.2,0.43
9611,12800000.0,450.2,0.43
9612,12800000.0,450.2,0.43
9613,15360000.0,450.2,0.43
9614,15360000.0,450.2,0.43
9615,15360000.0,450.2,0.43
9616,10872000.0,216.4,0.48
9617,10872000.0,216.4,0.48
9618,10872000.0,216.4,0.48
9619,14720000.0,450.2,0.43
9620,14720000.0,450.2,0.43
9621,14720000.0,450.2,0.43
9622,13920000.0,450.2,0.43
9623,13920000.0,450.2,0.43
9624,13920000.0,450.2,0.43
9625,13020000.0,216.4,0.48
9626,35650.0,450.2,0.43
9627,35650.0,450.2,0.43
9628,35650.0,450.2,0.43
9629,42050.0,450.2,0.43
9630,42050.0,450.2,0.43
9631,32000.0,450.2,0.43
9632,36960.0,216.4,0.48
9633,36960.0,216.4,0.48
9634,36960.0,216.4,0.48
9635,14784000.0,216.4,0.48
9636,16128000.0,216.4,0.48
9637,16128000.0,216.4,0.48
9638,16128000.0,216.4,0.48
9639,22500.0,216.4,0.48
9640,16128000.0,216.4,0.48
9641,16128000.0,216.4,0.48
9642,16128000.0,216.4,0.48
9643,12800000.0,450.2,0.43
9644,12800000.0,450.2,0.43
9645,12800000.0,450.2,0.43
9646,14784000.0,216.4,0.48
9647,14784000.0,216.4,0.48
9648,15272000.0,450.2,0.43
9649,36960.0,216.4,0.48
9650,36960.0,216.4,0.48
9651,36960.0,216.4,0.48
9652,39900.0,216.4,0.48
9653,39900.0,216.4,0.48
9654,21450.0,216.4,0.48
9655,21450.0,216.4,0.48
9656,21450.0,216.4,0.48
9657,5680.0,216.4,0.48
9658,21450.0,216.4,0.48
9659,21450.0,216.4,0.48
9660,22500.0,216.4,0.48
9661,5500.0,366.7,0.33
9662,5500.0,366.7,0.33
9663,5500.0,366.7,0.33
9664,28800.0,450.2,0.43
9665,28800.0,450.2,0.43
9666,28800.0,450.2,0.43
9667,34040.0,216.4,0.48
9668,34040.0,216.4,0.48
9669,34040.0,216.4,0.48
9670,35190.0,216.4,0.48
9671,35190.0,216.4,0.48
9672,36960.0,216.4,0.48
9673,36960.0,216.4,0.48
9674,36960.0,216.4,0.48
9675,33350.0,216.4,0.48
9676,33350.0,216.4,0.48
9677,36800.0,216.4,0.48
9678,36800.0,216.4,0.48
9679,36800.0,216.4,0.48
9680,34040.0,216.4,0.48
9681,34040.0,216.4,0.48
9682,34040.0,216.4,0.48
9683,21450.0,216.4,0.48
9684,21450.0,216.4,0.48
9685,8580.0,450.2,0.43
9686,8580.0,450.2,0.43
9687,8580.0,450.2,0.43
9688,39900.0,216.4,0.48
9689,39900.0,216.4,0.48
9690,39900.0,216.4,0.48
9691,8580.0,450.2,0.43
9692,8580.0,450.2,0.43
9693,11520000.0,450.2,0.43
9694,11520000.0,450.2,0.43
9695,11520000.0,450.2,0.43
9696,14076000.0,216.4,0.48
9697,14076000.0,216.4,0.48
9698,14076000.0,216.4,0.48
9699,14720000.0,216.4,0.48
9700,14720000.0,216.4,0.48
9701,14720000.0,216.4,0.48
9702,14784000.0,216.4,0.48
9703,14784000.0,216.4,0.48
9704,14784000.0,216.4,0.48
9705,14000000.0,450.2,0.43
9706,14000000.0,450.2,0.43
9707,14720000.0,216.4,0.48
9708,14720000.0,216.4,0.48
9709,14720000.0,216.4,0.48
9710,12880000.0,216.4,0.48
9711,12880000.0,216.4,0.48
9712,12880000.0,216.4,0.48
9713,2272000.0,216.4,0.48
9714,2272000.0,216.4,0.48
9715,2272000.0,216.4,0.48
9716,15960000.0,216.4,0.48
9717,15960000.0,216.4,0.48
9718,3432000.0,450.2,0.43
9719,3432000.0,450.2,0.43
9720,3432000.0,450.2,0.43
9721,13892000.0,216.4,0.48
9722,13892000.0,216.4,0.48
9723,13892000.0,216.4,0.48
9724,10872000.0,216.4,0.48
9725,10872000.0,216.4,0.48
9726,10872000.0,216.4,0.48
9727,14784000.0,216.4,0.48
9728,14784000.0,216.4,0.48
9729,22500.0,216.4,0.48
9730,26600.0,450.2,0.43
9731,26600.0,450.2,0.43
9732,26600.0,450.2,0.43
9733,32000.0,450.2,0.43
9734,32000.0,450.2,0.43
9735,10640000.0,450.2,0.43
9736,10640000.0,450.2,0.43
9737,10640000.0,450.2,0.43
9738,10872000.0,216.4,0.48
9739,12800000.0,450.2,0.43
9740,12800000.0,450.2,0.43
9741,12800000.0,450.2,0.43
9742,14720000.0,450.2,0.43
9743,14720000.0,450.2,0.43
9744,14720000.0,450.2,0.43
9745,14784000.0,216.4,0.48
9746,14784000.0,216.4,0.48
9747,14784000.0,216.4,0.48
9748,10440000.0,450.2,0.43
9749,10440000.0,450.2,0.43
9750,10440000.0,450.2,0.43
9751,16128000.0,216.4,0.48
9752,16128000.0,216.4,0.48
9753,16128000.0,216.4,0.48
9754,27180.0,216.4,0.48
9755,27180.0,216.4,0.48
9756,27180.0,216.4,0.48
9757,34730.0,216.4,0.48
9758,34730.0,216.4,0.48
9759,34730.0,216.4,0.48
9760,5680.0,216.4,0.48
9761,5680.0,216.4,0.48
9762,5680.0,216.4,0.48
9763,5500.0,366.7,0.33
9764,13892000.0,216.4,0.48
9765,13892000.0,216.4,0.48
9766,14076000.0,216.4,0.48
9767,14076000.0,216.4,0.48
9768,14076000.0,216.4,0.48
9769,13920000.0,450.2,0.43
9770,13920000.0,450.2,0.43
9771,13920000.0,450.2,0.43
9772,10296000.0,450.2,0.43
9773,10296000.0,450.2,0.43
9774,16128000.0,216.4,0.48
9775,16128000.0,216.4,0.48
9776,22500.0,216.4,0.48
9777,22500.0,216.4,0.48
9778,13892000.0,216.4,0.48
9779,13892000.0,216.4,0.48
9780,13920000.0,450.2,0.43
9781,13920000.0,450.2,0.43
9782,14720000.0,450.2,0.43
9783,14720000.0,450.2,0.43
9784,14720000.0,450.2,0.43
9785,13892000.0,216.4,0.48
9786,13892000.0,216.4,0.48
9787,13892000.0,216.4,0.48
9788,14784000.0,216.4,0.48
9789,14784000.0,216.4,0.48
9790,14784000.0,216.4,0.48
9791,14000000.0,450.2,0.43
9792,14000000.0,450.2,0.43
9793,10872000.0,216.4,0.48
9794,10872000.0,216.4,0.48
9795,55440000.0,216.4,0.48
9796,55440000.0,216.4,0.48
9797,22500.0,216.4,0.48
9798,21450.0,216.4,0.48
9799,21450.0,216.4,0.48
9800,21450.0,216.4,0.48
9801,5680.0,216.4,0.48
9802,5680.0,216.4,0.48
9803,5680.0,216.4,0.48
9804,21450.0,216.4,0.48
9805,21450.0,216.4,0.48
9806,21450.0,216.4,0.48
9807,22500.0,216.4,0.48
9808,2272000.0,216.4,0.48
9809,2272000.0,216.4,0.48
9810,2272000.0,216.4,0.48
9811,13892000.0,216.4,0.48
9812,13892000.0,216.4,0.48
9813,13892000.0,216.4,0.48
9814,14784000.0,216.4,0.48
9815,14784000.0,216.4,0.48
9816,14784000.0,216.4,0.48
9817,16128000.0,216.4,0.48
9818,16128000.0,216.4,0.48
9819,16128000.0,216.4,0.48
9820,8580000.0,216.4,0.48
9821,8580000.0,216.4,0.48
9822,8580000.0,216.4,0.48
9823,36512000.0,216.4,0.48
9824,36512000.0,216.4,0.48
9825,36512000.0,216.4,0.48
9826,10296000.0,450.2,0.43
9827,10296000.0,450.2,0.43
9828,10640000.0,450.2,0.43
9829,10640000.0,450.2,0.43
9830,10640000.0,450.2,0.43
9831,13616000.0,216.4,0.48
9832,13616000.0,216.4,0.48
9833,13616000.0,216.4,0.48
9834,13616000.0,216.4,0.48
9835,11600000.0,450.2,0.43
9836,11600000.0,450.2,0.43
9837,14720000.0,450.2,0.43
9838,14720000.0,450.2,0.43
9839,14720000.0,450.2,0.43
9840,13800000.0,450.2,0.43
9841,13800000.0,450.2,0.43
9842,13800000.0,450.2,0.43
9843,22500.0,216.4,0.48
9844,40320.0,216.4,0.48
9845,40320.0,216.4,0.48
9846,40320.0,216.4,0.48
9847,36960.0,216.4,0.48
9848,36960.0,216.4,0.48
9849,36960.0,216.4,0.48
9850,39900.0,216.4,0.48
9851,39900.0,216.4,0.48
9852,39900.0,216.4,0.48
9853,34730.0,216.4,0.48
9854,34730.0,216.4,0.48
9855,34730.0,216.4,0.48
9856,55440000.0,216.4,0.48
9857,55440000.0,216.4,0.48
9858,55440000.0,216.4,0.48
9859,52095000.0,216.4,0.48
9860,52095000.0,216.4,0.48
9861,52095000.0,216.4,0.48
9862,21450.0,216.4,0.48
9863,21450.0,216.4,0.48
9864,21450.0,216.4,0.48
9865,5680.0,216.4,0.48
9866,5680.0,216.4,0.48
9867,5680.0,216.4,0.48
9868,22500.0,216.4,0.48
9869,16128000.0,216.4,0.48
9870,16128000.0,216.4,0.48
9871,12800000.0,450.2,0.43
9872,12800000.0,450.2,0.43
9873,14784000.0,216.4,0.48
9874,14784000.0,216.4,0.48
9875,14784000.0,216.4,0.48
9876,15272000.0,450.2,0.43
9877,15272000.0,450.2,0.43
9878,15272000.0,450.2,0.43
9879,14720000.0,450.2,0.43
9880,14720000.0,450.2,0.43
9881,13616000.0,216.4,0.48
9882,13616000.0,216.4,0.48
9883,13616000.0,216.4,0.48
9884,36960.0,216.4,0.48
9885,36960.0,216.4,0.48
9886,36960.0,216.4,0.48
9887,21450.0,216.4,0.48
9888,21450.0,216.4,0.48
9889,21450.0,216.4,0.48
9890,40320.0,216.4,0.48
9891,40320.0,216.4,0.48
9892,40320.0,216.4,0.48
9893,5680.0,216.4,0.48
9894,5680.0,216.4,0.48
9895,5680.0,216.4,0.48
9896,32000.0,450.2,0.43
9897,22500.0,216.4,0.48
9898,55440000.0,216.4,0.48
9899,55440000.0,216.4,0.48
9900,55440000.0,216.4,0.48
9901,36960.0,216.4,0.48
9902,36960.0,216.4,0.48
9903,36960.0,216.4,0.48
9904,13800000.0,450.2,0.43
9905,13800000.0,450.2,0.43
9906,13800000.0,450.2,0.43
9907,7540000.0,450.2,0.43
9908,7540000.0,450.2,0.43
9909,7540000.0,450.2,0.43
9910,14720000.0,450.2,0.43
9911,14720000.0,450.2,0.43
9912,14720000.0,450.2,0.43
9913,11600000.0,450.2,0.43
9914,11600000.0,450.2,0.43
9915,10440000.0,450.2,0.43
9916,10440000.0,450.2,0.43
9917,10440000.0,450.2,0.43
9918,7540000.0,450.2,0.43
9919,7540000.0,450.2,0.43
9920,7540000.0,450.2,0.43
9921,14000000.0,450.2,0.43
9922,14000000.0,450.2,0.43
9923,14000000.0,450.2,0.43
9924,2272000.0,216.4,0.48
9925,11520000.0,450.2,0.43
9926,11520000.0,450.2,0.43
9927,22500.0,216.4,0.48
9928,2200000.0,366.7,0.33
9929,2200000.0,366.7,0.33
9930,2200000.0,366.7,0.33
9931,14000000.0,450.2,0.43
9932,14000000.0,450.2,0.43
9933,13800000.0,450.2,0.43
9934,13800000.0,450.2,0.43
9935,13800000.0,450.2,0.43
9936,2272000.0,216.4,0.48
9937,2272000.0,216.4,0.48
9938,2272000.0,216.4,0.48
9939,14000000.0,450.2,0.43
9940,11520000.0,450.2,0.43
9941,22500.0,216.4,0.48
9942,13800000.0,450.2,0.43
9943,13800000.0,450.2,0.43
9944,14000000.0,450.2,0.43
9945,14000000.0,450.2,0.43
9946,2272000.0,216.4,0.48
9947,2272000.0,216.4,0.48
9948,2272000.0,216.4,0.48
9949,11520000.0,450.2,0.43
9950,11520000.0,450.2,0.43
9951,11520000.0,450.2,0.43
9952,14720000.0,450.2,0.43
9953,14720000.0,450.2,0.43
9954,14720000.0,450.2,0.43
9955,22500.0,216.4,0.48
9956,34500.0,450.2,0.43
9957,34500.0,450.2,0.43
9958,34500.0,450.2,0.43
9959,22500.0,216.4,0.48
9960,13920000.0,450.2,0.43
9961,13920000.0,450.2,0.43
9962,13920000.0,450.2,0.43
9963,14000000.0,450.2,0.43
9964,14000000.0,450.2,0.43
9965,14000000.0,450.2,0.43
9966,2200000.0,366.7,0.33
9967,2200000.0,366.7,0.33
9968,2200000.0,366.7,0.33
9969,14720000.0,216.4,0.48
9970,14720000.0,216.4,0.48
9971,14720000.0,216.4,0.48
9972,13892000.0,216.4,0.48
9973,13892000.0,216.4,0.48
9974,13892000.0,216.4,0.48
9975,16128000.0,216.4,0.48
9976,16128000.0,216.4,0.48
9977,16128000.0,216.4,0.48
9978,11200000.0,450.2,0.43
9979,11200000.0,450.2,0.43
9980,10640000.0,450.2,0.43
9981,10640000.0,450.2,0.43
9982,10640000.0,450.2,0.43
9983,13800000.0,216.4,0.48
9984,13800000.0,216.4,0.48
9985,11440000.0,450.2,0.43
9986,11440000.0,450.2,0.43
9987,2272000.0,216.4,0.48
9988,2272000.0,216.4,0.48
9989,2272000.0,216.4,0.48
9990,3432000.0,450.2,0.43
9991,15000000.0,450.2,0.43
9992,14784000.0,216.4,0.48
9993,14784000.0,216.4,0.48
9994,14784000.0,216.4,0.48
9995,14720000.0,450.2,0.43
9996,14720000.0,450.2,0.43
9997,14720000.0,450.2,0.43
9998,13340000.0,450.2,0.43
9999,13340000.0,450.2,0.43
